null,observed
0.0010742727064772,0.020745161746763354
-0.009028794830408,0.020745161746763354
-0.0001121932622802,0.020745161746763354
-0.003207961767139,0.020745161746763354
-0.0090314856882142,0.020745161746763354
-0.0081425903023848,0.020745161746763354
-0.0007831902494901,0.020745161746763354
-0.0054138843591775,0.020745161746763354
-0.0100724488152672,0.020745161746763354
0.0019554636829594,0.020745161746763354
0.0036702285698052,0.020745161746763354
0.0094059061231835,0.020745161746763354
-0.0121216848584793,0.020745161746763354
0.006558168577735,0.020745161746763354
-0.0126112570672368,0.020745161746763354
0.0076384298212209,0.020745161746763354
-0.0068073691247073,0.020745161746763354
-0.0087100536689562,0.020745161746763354
0.0001395350350141,0.020745161746763354
-0.0055900257881366,0.020745161746763354
-0.0019583096830787,0.020745161746763354
-0.0132057460014122,0.020745161746763354
0.0049582811673554,0.020745161746763354
0.005025891014273,0.020745161746763354
0.0032212784228803,0.020745161746763354
-0.0109551928329631,0.020745161746763354
0.0077607768958943,0.020745161746763354
0.0089181979557912,0.020745161746763354
-0.0013606838350064,0.020745161746763354
-0.0034840593675297,0.020745161746763354
-0.004840969555711,0.020745161746763354
0.0164473222638029,0.020745161746763354
-0.008964482497535,0.020745161746763354
-0.003058698982939,0.020745161746763354
0.0054049727060554,0.020745161746763354
-0.0104377655939621,0.020745161746763354
0.0081994005985045,0.020745161746763354
0.0050883563196674,0.020745161746763354
-0.0087907984324314,0.020745161746763354
0.001764600249041,0.020745161746763354
0.0075180507581769,0.020745161746763354
-0.008457868047659,0.020745161746763354
0.0041548207314767,0.020745161746763354
-0.0028553126569756,0.020745161746763354
-0.0096543708156297,0.020745161746763354
-0.0121941380025457,0.020745161746763354
0.0068334270892461,0.020745161746763354
-0.0070911404647082,0.020745161746763354
-0.0018620978895581,0.020745161746763354
0.0106210458907269,0.020745161746763354
0.0177667140957486,0.020745161746763354
-0.0006279335113767,0.020745161746763354
-0.0043531186535157,0.020745161746763354
-0.0013986843236592,0.020745161746763354
0.0073832535457108,0.020745161746763354
-0.0077598792293139,0.020745161746763354
-0.001823526399382,0.020745161746763354
0.0054950598128206,0.020745161746763354
0.0014842654939249,0.020745161746763354
0.0074775719960509,0.020745161746763354
-0.0114841033434815,0.020745161746763354
0.006480974295111,0.020745161746763354
0.0154073927305221,0.020745161746763354
-0.0071907981603664,0.020745161746763354
-0.0084545449480433,0.020745161746763354
-0.0044628805431658,0.020745161746763354
-0.0105903542155626,0.020745161746763354
-0.0021562719359861,0.020745161746763354
0.0080346327577817,0.020745161746763354
0.0099001495252063,0.020745161746763354
0.001849722322691,0.020745161746763354
0.0171664511860673,0.020745161746763354
0.0184865027148402,0.020745161746763354
0.0010053626972404,0.020745161746763354
0.0028775512590171,0.020745161746763354
-0.0006999011239245,0.020745161746763354
-0.0145137123241512,0.020745161746763354
-0.0063093642489997,0.020745161746763354
0.0073992799207635,0.020745161746763354
0.003306736623483,0.020745161746763354
0.0012427551107659,0.020745161746763354
-0.0168567346677715,0.020745161746763354
0.0090162581933359,0.020745161746763354
0.0124409759132653,0.020745161746763354
0.0092044053440204,0.020745161746763354
0.0061055924547652,0.020745161746763354
0.0108786779543771,0.020745161746763354
-0.0121492288073124,0.020745161746763354
0.0095698689073915,0.020745161746763354
0.0039115596990707,0.020745161746763354
0.0030801808321491,0.020745161746763354
0.0052794473284429,0.020745161746763354
0.0020046219480345,0.020745161746763354
0.0101612168919938,0.020745161746763354
0.0097264141152537,0.020745161746763354
0.0015851407388609,0.020745161746763354
-0.0106551383527293,0.020745161746763354
0.0174499376356054,0.020745161746763354
-0.0062716382400087,0.020745161746763354
0.0027207858930563,0.020745161746763354
0.000704889620236,0.020745161746763354
0.0061251998305705,0.020745161746763354
-0.0092390103592577,0.020745161746763354
-0.0069590809575846,0.020745161746763354
-0.0116559063860562,0.020745161746763354
-0.008485388832775,0.020745161746763354
0.0014714429055937,0.020745161746763354
0.0134540819378557,0.020745161746763354
-0.0100564307280856,0.020745161746763354
0.0033596296124816,0.020745161746763354
-0.0037360110324197,0.020745161746763354
-0.0126900361967305,0.020745161746763354
-0.0026184022237795,0.020745161746763354
0.0015185633817099,0.020745161746763354
-0.0079895414317671,0.020745161746763354
-0.008871893021084,0.020745161746763354
0.0058636149212686,0.020745161746763354
-0.0136840907930596,0.020745161746763354
0.0073775072734049,0.020745161746763354
0.0017123704590268,0.020745161746763354
0.0053428598452698,0.020745161746763354
0.0017170779138193,0.020745161746763354
-0.0061684070722488,0.020745161746763354
